timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1709305077327,1907,GET-UserProfile,200,OK,Thread Group 1-28,text,true,,857,357,33,33,https://thinking-tester-contact-list.herokuapp.com/users/me,1907,0,1509
1709305076928,2307,GET-UserProfile,200,OK,Thread Group 1-24,text,true,,857,357,33,33,https://thinking-tester-contact-list.herokuapp.com/users/me,2307,0,1879
1709305076229,3006,GET-UserProfile,200,OK,Thread Group 1-17,text,false,"The operation lasted too long: It took 3,006 milliseconds, but should not have lasted longer than 3,000 milliseconds.",861,357,33,33,https://thinking-tester-contact-list.herokuapp.com/users/me,3006,0,1899
1709305078893,343,GET-Contact,200,OK,Thread Group 1-20,text,true,,1060,357,32,32,https://thinking-tester-contact-list.herokuapp.com/contacts,343,0,0
1709305075128,4107,GET-UserProfile,200,OK,Thread Group 1-6,text,false,"The operation lasted too long: It took 4,107 milliseconds, but should not have lasted longer than 3,000 milliseconds.",857,357,33,33,https://thinking-tester-contact-list.herokuapp.com/users/me,4107,0,3745
1709305076828,2449,GET-UserProfile,200,OK,Thread Group 1-23,text,true,,857,357,31,31,https://thinking-tester-contact-list.herokuapp.com/users/me,2449,0,1814
1709305077231,2257,GET-UserProfile,200,OK,Thread Group 1-27,text,true,,857,357,33,33,https://thinking-tester-contact-list.herokuapp.com/users/me,2257,0,2003
1709305074633,4855,GET-UserProfile,200,OK,Thread Group 1-1,text,false,"The operation lasted too long: It took 4,855 milliseconds, but should not have lasted longer than 3,000 milliseconds.",857,357,33,33,https://thinking-tester-contact-list.herokuapp.com/users/me,4855,0,4601
1709305079235,258,GET-Contact,200,OK,Thread Group 1-24,text,true,,1060,357,33,33,https://thinking-tester-contact-list.herokuapp.com/contacts,258,0,0
1709305079236,257,GET-Contact,200,OK,Thread Group 1-6,text,true,,1060,357,33,33,https://thinking-tester-contact-list.herokuapp.com/contacts,257,0,0
1709305079235,263,GET-Contact,200,OK,Thread Group 1-28,text,true,,1060,357,31,31,https://thinking-tester-contact-list.herokuapp.com/contacts,263,0,0
1709305079236,267,GET-Contact,200,OK,Thread Group 1-17,text,true,,1060,357,30,30,https://thinking-tester-contact-list.herokuapp.com/contacts,267,0,0
1709305079278,255,GET-Contact,200,OK,Thread Group 1-23,text,true,,1060,357,30,30,https://thinking-tester-contact-list.herokuapp.com/contacts,255,0,0
1709305076729,2959,GET-UserProfile,200,OK,Thread Group 1-22,text,true,,857,357,30,30,https://thinking-tester-contact-list.herokuapp.com/users/me,2959,0,2699
1709305079488,258,GET-Contact,200,OK,Thread Group 1-27,text,true,,1060,357,31,31,https://thinking-tester-contact-list.herokuapp.com/contacts,258,0,0
1709305079489,257,GET-Contact,200,OK,Thread Group 1-1,text,true,,1060,357,31,31,https://thinking-tester-contact-list.herokuapp.com/contacts,257,0,0
1709305077729,2033,GET-UserProfile,200,OK,Thread Group 1-32,text,true,,857,357,29,29,https://thinking-tester-contact-list.herokuapp.com/users/me,2033,0,1769
1709305075928,3842,GET-UserProfile,200,OK,Thread Group 1-14,text,false,"The operation lasted too long: It took 3,842 milliseconds, but should not have lasted longer than 3,000 milliseconds.",857,357,29,29,https://thinking-tester-contact-list.herokuapp.com/users/me,3842,0,3571
1709305077529,2246,GET-UserProfile,200,OK,Thread Group 1-30,text,true,,857,357,29,29,https://thinking-tester-contact-list.herokuapp.com/users/me,2246,0,1969
1709305079689,263,GET-Contact,200,OK,Thread Group 1-22,text,true,,1060,357,31,31,https://thinking-tester-contact-list.herokuapp.com/contacts,263,0,0
1709305079762,258,GET-Contact,200,OK,Thread Group 1-32,text,true,,1060,357,30,30,https://thinking-tester-contact-list.herokuapp.com/contacts,258,0,0
1709305079776,260,GET-Contact,200,OK,Thread Group 1-30,text,true,,1060,357,30,30,https://thinking-tester-contact-list.herokuapp.com/contacts,259,0,0
1709305079771,269,GET-Contact,200,OK,Thread Group 1-14,text,true,,1060,357,29,29,https://thinking-tester-contact-list.herokuapp.com/contacts,269,0,0
1709305077128,3004,GET-UserProfile,200,OK,Thread Group 1-26,text,false,"The operation lasted too long: It took 3,004 milliseconds, but should not have lasted longer than 3,000 milliseconds.",857,357,29,29,https://thinking-tester-contact-list.herokuapp.com/users/me,3004,0,2751
1709305078428,1761,GET-UserProfile,200,OK,Thread Group 1-39,text,true,,857,357,29,29,https://thinking-tester-contact-list.herokuapp.com/users/me,1761,0,1501
1709305080133,280,GET-Contact,200,OK,Thread Group 1-26,text,true,,1060,357,31,31,https://thinking-tester-contact-list.herokuapp.com/contacts,280,0,0
1709305080190,280,GET-Contact,200,OK,Thread Group 1-39,text,true,,1060,357,31,31,https://thinking-tester-contact-list.herokuapp.com/contacts,280,0,0
1709305077828,2677,GET-UserProfile,200,OK,Thread Group 1-33,text,true,,853,357,30,30,https://thinking-tester-contact-list.herokuapp.com/users/me,2677,0,2419
1709305078629,1905,GET-UserProfile,200,OK,Thread Group 1-41,text,true,,853,357,31,31,https://thinking-tester-contact-list.herokuapp.com/users/me,1905,0,1631
1709305077928,2624,GET-UserProfile,200,OK,Thread Group 1-34,text,true,,853,357,31,31,https://thinking-tester-contact-list.herokuapp.com/users/me,2624,0,2366
1709305077028,3556,GET-UserProfile,200,OK,Thread Group 1-25,text,false,"The operation lasted too long: It took 3,556 milliseconds, but should not have lasted longer than 3,000 milliseconds.",853,357,31,31,https://thinking-tester-contact-list.herokuapp.com/users/me,3555,0,3295
1709305077629,3060,GET-UserProfile,200,OK,Thread Group 1-31,text,false,"The operation lasted too long: It took 3,060 milliseconds, but should not have lasted longer than 3,000 milliseconds.",857,357,32,32,https://thinking-tester-contact-list.herokuapp.com/users/me,3060,0,2329
1709305080505,254,GET-Contact,200,OK,Thread Group 1-33,text,true,,1056,357,33,33,https://thinking-tester-contact-list.herokuapp.com/contacts,253,0,0
1709305080552,258,GET-Contact,200,OK,Thread Group 1-34,text,true,,1056,357,32,32,https://thinking-tester-contact-list.herokuapp.com/contacts,258,0,0
1709305078843,1977,GET-UserProfile,200,OK,Thread Group 1-43,text,true,,853,357,31,31,https://thinking-tester-contact-list.herokuapp.com/users/me,1977,0,1724
1709305080584,265,GET-Contact,200,OK,Thread Group 1-25,text,true,,1056,357,32,32,https://thinking-tester-contact-list.herokuapp.com/contacts,265,0,0
1709305078329,2538,GET-UserProfile,200,OK,Thread Group 1-38,text,true,,853,357,31,31,https://thinking-tester-contact-list.herokuapp.com/users/me,2538,0,2285
1709305078729,2154,GET-UserProfile,200,OK,Thread Group 1-42,text,true,,853,357,31,31,https://thinking-tester-contact-list.herokuapp.com/users/me,2154,0,1900
1709305080690,273,GET-Contact,200,OK,Thread Group 1-31,text,true,,1056,357,32,32,https://thinking-tester-contact-list.herokuapp.com/contacts,273,0,0
1709305079230,1768,GET-UserProfile,200,OK,Thread Group 1-47,text,true,,853,357,31,31,https://thinking-tester-contact-list.herokuapp.com/users/me,1768,0,1515
1709305080820,260,GET-Contact,200,OK,Thread Group 1-43,text,true,,1056,357,32,32,https://thinking-tester-contact-list.herokuapp.com/contacts,260,0,0
1709305078028,3090,GET-UserProfile,200,OK,Thread Group 1-35,text,false,"The operation lasted too long: It took 3,090 milliseconds, but should not have lasted longer than 3,000 milliseconds.",853,357,31,31,https://thinking-tester-contact-list.herokuapp.com/users/me,3090,0,2295
1709305080867,258,GET-Contact,200,OK,Thread Group 1-38,text,true,,1056,357,31,31,https://thinking-tester-contact-list.herokuapp.com/contacts,258,0,0
1709305080534,618,GET-Contact,200,OK,Thread Group 1-41,text,true,,1056,357,31,31,https://thinking-tester-contact-list.herokuapp.com/contacts,618,0,0
1709305077428,3724,GET-UserProfile,200,OK,Thread Group 1-29,text,false,"The operation lasted too long: It took 3,724 milliseconds, but should not have lasted longer than 3,000 milliseconds.",853,357,31,31,https://thinking-tester-contact-list.herokuapp.com/users/me,3724,0,3469
1709305074930,6280,GET-UserProfile,200,OK,Thread Group 1-4,text,false,"The operation lasted too long: It took 6,280 milliseconds, but should not have lasted longer than 3,000 milliseconds.",853,357,30,30,https://thinking-tester-contact-list.herokuapp.com/users/me,6280,0,6024
1709305078129,3107,GET-UserProfile,200,OK,Thread Group 1-36,text,false,"The operation lasted too long: It took 3,107 milliseconds, but should not have lasted longer than 3,000 milliseconds.",853,357,31,31,https://thinking-tester-contact-list.herokuapp.com/users/me,3107,0,2845
1709305080998,270,GET-Contact,200,OK,Thread Group 1-47,text,true,,1056,357,31,31,https://thinking-tester-contact-list.herokuapp.com/contacts,270,0,0
1709305078228,3040,GET-UserProfile,200,OK,Thread Group 1-37,text,false,"The operation lasted too long: It took 3,040 milliseconds, but should not have lasted longer than 3,000 milliseconds.",853,357,31,31,https://thinking-tester-contact-list.herokuapp.com/users/me,3040,0,2779
1709305081119,265,GET-Contact,200,OK,Thread Group 1-35,text,true,,1056,357,31,31,https://thinking-tester-contact-list.herokuapp.com/contacts,265,0,0
1709305081152,254,GET-Contact,200,OK,Thread Group 1-29,text,true,,1056,357,30,30,https://thinking-tester-contact-list.herokuapp.com/contacts,254,0,0
1709305081211,276,GET-Contact,200,OK,Thread Group 1-4,text,true,,1064,357,30,30,https://thinking-tester-contact-list.herokuapp.com/contacts,276,0,0
1709305081237,265,GET-Contact,200,OK,Thread Group 1-36,text,true,,1064,357,29,29,https://thinking-tester-contact-list.herokuapp.com/contacts,265,0,0
1709305081269,262,GET-Contact,200,OK,Thread Group 1-37,text,true,,1064,357,28,28,https://thinking-tester-contact-list.herokuapp.com/contacts,262,0,0
1709305080884,738,GET-Contact,200,OK,Thread Group 1-42,text,true,,1056,357,28,28,https://thinking-tester-contact-list.herokuapp.com/contacts,738,0,0
1709305078928,2720,GET-UserProfile,200,OK,Thread Group 1-44,text,true,,861,357,28,28,https://thinking-tester-contact-list.herokuapp.com/users/me,2720,0,2465
1709305079128,2602,GET-UserProfile,200,OK,Thread Group 1-46,text,true,,861,357,28,28,https://thinking-tester-contact-list.herokuapp.com/users/me,2602,0,2335
1709305079730,2068,GET-UserProfile,200,OK,Thread Group 1-52,text,true,,861,357,29,29,https://thinking-tester-contact-list.herokuapp.com/users/me,2068,0,1797
1709305081649,257,GET-Contact,200,OK,Thread Group 1-44,text,true,,1064,357,30,30,https://thinking-tester-contact-list.herokuapp.com/contacts,257,0,0
1709305081730,269,GET-Contact,200,OK,Thread Group 1-46,text,true,,1064,357,30,30,https://thinking-tester-contact-list.herokuapp.com/contacts,269,0,0
1709305080231,1768,GET-UserProfile,200,OK,Thread Group 1-57,text,true,,861,357,30,30,https://thinking-tester-contact-list.herokuapp.com/users/me,1768,0,1515
1709305078528,3533,GET-UserProfile,200,OK,Thread Group 1-40,text,false,"The operation lasted too long: It took 3,533 milliseconds, but should not have lasted longer than 3,000 milliseconds.",861,357,30,30,https://thinking-tester-contact-list.herokuapp.com/users/me,3533,0,3270
1709305081799,274,GET-Contact,200,OK,Thread Group 1-52,text,true,,1064,357,30,30,https://thinking-tester-contact-list.herokuapp.com/contacts,274,0,0
1709305080133,2035,GET-UserProfile,200,OK,Thread Group 1-56,text,true,,861,357,30,30,https://thinking-tester-contact-list.herokuapp.com/users/me,2035,0,1773
1709305080432,1794,GET-UserProfile,200,OK,Thread Group 1-59,text,true,,861,357,30,30,https://thinking-tester-contact-list.herokuapp.com/users/me,1794,0,1530
1709305082000,255,GET-Contact,200,OK,Thread Group 1-57,text,true,,1064,357,31,31,https://thinking-tester-contact-list.herokuapp.com/contacts,255,0,0
1709305079329,2937,GET-UserProfile,200,OK,Thread Group 1-48,text,true,,861,357,30,30,https://thinking-tester-contact-list.herokuapp.com/users/me,2937,0,2674
1709305082062,256,GET-Contact,200,OK,Thread Group 1-40,text,true,,1064,357,30,30,https://thinking-tester-contact-list.herokuapp.com/contacts,256,0,0
1709305080830,1533,GET-UserProfile,200,OK,Thread Group 1-63,text,true,,861,357,30,30,https://thinking-tester-contact-list.herokuapp.com/users/me,1533,0,1281
1709305082169,258,GET-Contact,200,OK,Thread Group 1-56,text,true,,1064,357,30,30,https://thinking-tester-contact-list.herokuapp.com/contacts,258,0,0
1709305082227,265,GET-Contact,200,OK,Thread Group 1-59,text,true,,1068,357,30,30,https://thinking-tester-contact-list.herokuapp.com/contacts,265,0,0
1709305079528,2971,GET-UserProfile,200,OK,Thread Group 1-50,text,true,,861,357,29,29,https://thinking-tester-contact-list.herokuapp.com/users/me,2971,0,1774
1709305082267,268,GET-Contact,200,OK,Thread Group 1-48,text,true,,1068,357,30,30,https://thinking-tester-contact-list.herokuapp.com/contacts,268,0,0
1709305079028,3532,GET-UserProfile,200,OK,Thread Group 1-45,text,false,"The operation lasted too long: It took 3,532 milliseconds, but should not have lasted longer than 3,000 milliseconds.",865,357,29,29,https://thinking-tester-contact-list.herokuapp.com/users/me,3532,0,3272
1709305079630,2954,GET-UserProfile,200,OK,Thread Group 1-51,text,true,,865,357,29,29,https://thinking-tester-contact-list.herokuapp.com/users/me,2954,0,2696
1709305082364,252,GET-Contact,200,OK,Thread Group 1-63,text,true,,1068,357,29,29,https://thinking-tester-contact-list.herokuapp.com/contacts,252,0,0
1709305079828,2798,GET-UserProfile,200,OK,Thread Group 1-53,text,true,,865,357,28,28,https://thinking-tester-contact-list.herokuapp.com/users/me,2798,0,2537
1709305080531,2187,GET-UserProfile,200,OK,Thread Group 1-60,text,true,,865,357,29,29,https://thinking-tester-contact-list.herokuapp.com/users/me,2187,0,1751
1709305082584,271,GET-Contact,200,OK,Thread Group 1-51,text,true,,1068,357,31,31,https://thinking-tester-contact-list.herokuapp.com/contacts,271,0,0
1709305082499,370,GET-Contact,200,OK,Thread Group 1-50,text,true,,1068,357,30,30,https://thinking-tester-contact-list.herokuapp.com/contacts,370,0,0
1709305082561,309,GET-Contact,200,OK,Thread Group 1-45,text,true,,1068,357,29,29,https://thinking-tester-contact-list.herokuapp.com/contacts,309,0,0
1709305079429,3521,GET-UserProfile,200,OK,Thread Group 1-49,text,false,"The operation lasted too long: It took 3,521 milliseconds, but should not have lasted longer than 3,000 milliseconds.",865,357,29,29,https://thinking-tester-contact-list.herokuapp.com/users/me,3521,0,3265
1709305082627,426,GET-Contact,200,OK,Thread Group 1-53,text,true,,1068,357,30,30,https://thinking-tester-contact-list.herokuapp.com/contacts,426,0,0
1709305082719,345,GET-Contact,200,OK,Thread Group 1-60,text,true,,1068,357,29,29,https://thinking-tester-contact-list.herokuapp.com/contacts,345,0,0
1709305081130,2003,GET-UserProfile,200,OK,Thread Group 1-66,text,true,,865,357,29,29,https://thinking-tester-contact-list.herokuapp.com/users/me,2003,0,1747
1709305080029,3180,GET-UserProfile,200,OK,Thread Group 1-55,text,false,"The operation lasted too long: It took 3,180 milliseconds, but should not have lasted longer than 3,000 milliseconds.",865,357,29,29,https://thinking-tester-contact-list.herokuapp.com/users/me,3179,0,2760
1709305082951,298,GET-Contact,200,OK,Thread Group 1-49,text,true,,1068,357,30,30,https://thinking-tester-contact-list.herokuapp.com/contacts,297,0,0
1709305081231,2019,GET-UserProfile,200,OK,Thread Group 1-67,text,true,,865,357,29,29,https://thinking-tester-contact-list.herokuapp.com/users/me,2019,0,1756
1709305080731,2531,GET-UserProfile,200,OK,Thread Group 1-62,text,true,,865,357,29,29,https://thinking-tester-contact-list.herokuapp.com/users/me,2531,0,2256
1709305083134,262,GET-Contact,200,OK,Thread Group 1-66,text,true,,1068,357,30,30,https://thinking-tester-contact-list.herokuapp.com/contacts,262,0,0
1709305083209,305,GET-Contact,200,OK,Thread Group 1-55,text,true,,1068,357,30,30,https://thinking-tester-contact-list.herokuapp.com/contacts,305,0,0
1709305083251,272,GET-Contact,200,OK,Thread Group 1-67,text,true,,1056,357,29,29,https://thinking-tester-contact-list.herokuapp.com/contacts,272,0,0
1709305083263,260,GET-Contact,200,OK,Thread Group 1-62,text,true,,1056,357,29,29,https://thinking-tester-contact-list.herokuapp.com/contacts,260,0,0
1709305081932,1645,GET-UserProfile,200,OK,Thread Group 1-74,text,true,,853,357,28,28,https://thinking-tester-contact-list.herokuapp.com/users/me,1645,0,1384
1709305081032,2570,GET-UserProfile,200,OK,Thread Group 1-65,text,true,,853,357,28,28,https://thinking-tester-contact-list.herokuapp.com/users/me,2570,0,2286
1709305081431,2179,GET-UserProfile,200,OK,Thread Group 1-69,text,true,,853,357,28,28,https://thinking-tester-contact-list.herokuapp.com/users/me,2178,0,1885
1709305080332,3301,GET-UserProfile,200,OK,Thread Group 1-58,text,false,"The operation lasted too long: It took 3,301 milliseconds, but should not have lasted longer than 3,000 milliseconds.",853,357,29,29,https://thinking-tester-contact-list.herokuapp.com/users/me,3301,0,3037
1709305083602,280,GET-Contact,200,OK,Thread Group 1-65,text,true,,1056,357,31,31,https://thinking-tester-contact-list.herokuapp.com/contacts,280,0,0
1709305083610,291,GET-Contact,200,OK,Thread Group 1-69,text,true,,1056,357,30,30,https://thinking-tester-contact-list.herokuapp.com/contacts,291,0,0
1709305079930,3971,GET-UserProfile,200,OK,Thread Group 1-54,text,false,"The operation lasted too long: It took 3,971 milliseconds, but should not have lasted longer than 3,000 milliseconds.",853,357,30,30,https://thinking-tester-contact-list.herokuapp.com/users/me,3971,0,3706
1709305081634,2300,GET-UserProfile,200,OK,Thread Group 1-71,text,true,,853,357,30,30,https://thinking-tester-contact-list.herokuapp.com/users/me,2300,0,1940
1709305083634,300,GET-Contact,200,OK,Thread Group 1-58,text,true,,1056,357,30,30,https://thinking-tester-contact-list.herokuapp.com/contacts,300,0,0
1709305082430,1544,GET-UserProfile,200,OK,Thread Group 1-79,text,true,,853,357,29,29,https://thinking-tester-contact-list.herokuapp.com/users/me,1544,0,1285
1709305082031,2001,GET-UserProfile,200,OK,Thread Group 1-75,text,true,,853,357,30,30,https://thinking-tester-contact-list.herokuapp.com/users/me,2001,0,1730
1709305081835,2304,GET-UserProfile,200,OK,Thread Group 1-73,text,true,,853,357,31,31,https://thinking-tester-contact-list.herokuapp.com/users/me,2304,0,2012
1709305082131,2020,GET-UserProfile,200,OK,Thread Group 1-76,text,true,,853,357,31,31,https://thinking-tester-contact-list.herokuapp.com/users/me,2020,0,1751
1709305083904,259,GET-Contact,200,OK,Thread Group 1-54,text,true,,1056,357,31,31,https://thinking-tester-contact-list.herokuapp.com/contacts,259,0,0
1709305082229,2025,GET-UserProfile,200,OK,Thread Group 1-77,text,true,,853,357,31,31,https://thinking-tester-contact-list.herokuapp.com/users/me,2025,0,1087
1709305083976,295,GET-Contact,200,OK,Thread Group 1-79,text,true,,1056,357,31,31,https://thinking-tester-contact-list.herokuapp.com/contacts,295,0,0
1709305084034,293,GET-Contact,200,OK,Thread Group 1-75,text,true,,1056,357,30,30,https://thinking-tester-contact-list.herokuapp.com/contacts,293,0,0
1709305082531,1798,GET-UserProfile,200,OK,Thread Group 1-80,text,true,,853,357,30,30,https://thinking-tester-contact-list.herokuapp.com/users/me,1798,0,1522
1709305083578,755,GET-Contact,200,OK,Thread Group 1-74,text,true,,1056,357,30,30,https://thinking-tester-contact-list.herokuapp.com/contacts,755,0,0
1709305084140,291,GET-Contact,200,OK,Thread Group 1-73,text,true,,1056,357,30,30,https://thinking-tester-contact-list.herokuapp.com/contacts,291,0,0
1709305081534,2954,GET-UserProfile,200,OK,Thread Group 1-70,text,true,,853,357,29,29,https://thinking-tester-contact-list.herokuapp.com/users/me,2954,0,2685
1709305084331,274,GET-Contact,200,OK,Thread Group 1-80,text,true,,1056,357,30,30,https://thinking-tester-contact-list.herokuapp.com/contacts,274,0,0
1709305083129,1489,GET-UserProfile,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Thread Group 1-86,text,false,Test failed: code expected to contain /200/,3177,0,29,29,https://thinking-tester-contact-list.herokuapp.com/users/me,0,0,1489
1709305080630,4023,GET-UserProfile,200,OK,Thread Group 1-61,text,false,"The operation lasted too long: It took 4,023 milliseconds, but should not have lasted longer than 3,000 milliseconds.",853,357,30,30,https://thinking-tester-contact-list.herokuapp.com/users/me,4023,0,3727
1709305082629,2027,GET-UserProfile,200,OK,Thread Group 1-81,text,true,,853,357,30,30,https://thinking-tester-contact-list.herokuapp.com/users/me,2027,0,1764
1709305083935,758,GET-Contact,200,OK,Thread Group 1-71,text,true,,1056,357,30,30,https://thinking-tester-contact-list.herokuapp.com/contacts,758,0,0
1709305080931,3795,GET-UserProfile,200,OK,Thread Group 1-64,text,false,"The operation lasted too long: It took 3,795 milliseconds, but should not have lasted longer than 3,000 milliseconds.",853,357,30,30,https://thinking-tester-contact-list.herokuapp.com/users/me,3795,0,3511
1709305084490,292,GET-Contact,200,OK,Thread Group 1-70,text,true,,1056,357,30,30,https://thinking-tester-contact-list.herokuapp.com/contacts,292,0,0
1709305082829,2032,GET-UserProfile,200,OK,Thread Group 1-83,text,true,,853,357,30,30,https://thinking-tester-contact-list.herokuapp.com/users/me,2032,0,1761
1709305084654,266,GET-Contact,200,OK,Thread Group 1-61,text,true,,1056,357,30,30,https://thinking-tester-contact-list.herokuapp.com/contacts,266,0,0
1709305084657,266,GET-Contact,200,OK,Thread Group 1-81,text,true,,1056,357,29,29,https://thinking-tester-contact-list.herokuapp.com/contacts,266,0,0
1709305084153,792,GET-Contact,200,OK,Thread Group 1-76,text,true,,1056,357,29,29,https://thinking-tester-contact-list.herokuapp.com/contacts,792,0,0
1709305081332,3626,GET-UserProfile,200,OK,Thread Group 1-68,text,false,"The operation lasted too long: It took 3,626 milliseconds, but should not have lasted longer than 3,000 milliseconds.",853,357,28,28,https://thinking-tester-contact-list.herokuapp.com/users/me,3626,0,2763
1709305084728,287,GET-Contact,200,OK,Thread Group 1-64,text,true,,1056,357,28,28,https://thinking-tester-contact-list.herokuapp.com/contacts,287,0,0
1709305083031,2056,GET-UserProfile,200,OK,Thread Group 1-85,text,true,,853,357,28,28,https://thinking-tester-contact-list.herokuapp.com/users/me,2056,0,1750
1709305084862,298,GET-Contact,200,OK,Thread Group 1-83,text,true,,1056,357,29,29,https://thinking-tester-contact-list.herokuapp.com/contacts,298,0,0
1709305084255,963,GET-Contact,200,OK,Thread Group 1-77,text,true,,1056,357,28,28,https://thinking-tester-contact-list.herokuapp.com/contacts,963,0,0
1709305083229,2006,GET-UserProfile,200,OK,Thread Group 1-87,text,true,,853,357,28,28,https://thinking-tester-contact-list.herokuapp.com/users/me,2006,0,1749
1709305084960,276,GET-Contact,200,OK,Thread Group 1-68,text,true,,1056,357,28,28,https://thinking-tester-contact-list.herokuapp.com/contacts,276,0,0
